ticker,market,sector,sub_sector,market_cap,is_etf
ROHLTD.BO,BSE,Others,Diversified,Small Cap,False
ROHLTD.NS,NSE,Others,Diversified,Small Cap,False
ROLEXRINGS.BO,BSE,Others,Diversified,Small Cap,False
ROLEXRINGS.NS,NSE,Others,Diversified,Small Cap,False
ROLLT.BO,BSE,Others,Diversified,Small Cap,False
ROLLT.NS,NSE,Others,Diversified,Small Cap,False
ROML.BO,BSE,Others,Diversified,Small Cap,False
ROML.NS,NSE,Others,Diversified,Small Cap,False
ROSSARI.BO,BSE,Others,Diversified,Small Cap,False
ROSSARI.NS,NSE,Others,Diversified,Small Cap,False
ROSSELLIND.BO,BSE,Others,Diversified,Small Cap,False
ROSSELLIND.NS,NSE,Others,Diversified,Small Cap,False
ROSSTECH.BO,BSE,Others,Diversified,Small Cap,False
ROSSTECH.NS,NSE,Others,Diversified,Small Cap,False
ROTO.BO,BSE,Others,Diversified,Small Cap,False
ROTO.NS,NSE,Others,Diversified,Small Cap,False
ROUTE.BO,BSE,Telecommunications,Telecommunications,Small Cap,False
ROUTE.NS,NSE,Telecommunications,Telecommunications,Small Cap,False
RPEL.BO,BSE,Others,Diversified,Small Cap,False
RPEL.NS,NSE,Others,Diversified,Small Cap,False
RPGLIFE.BO,BSE,Others,Diversified,Small Cap,False
RPGLIFE.NS,NSE,Others,Diversified,Small Cap,False
RPOWER.BO,BSE,Others,Diversified,Small Cap,False
RPOWER.NS,NSE,Others,Diversified,Small Cap,False
RPPINFRA.BO,BSE,Others,Diversified,Small Cap,False
RPPINFRA.NS,NSE,Others,Diversified,Small Cap,False
RPPL.BO,BSE,Others,Diversified,Small Cap,False
RPPL.NS,NSE,Others,Diversified,Small Cap,False
RPSGVENT.BO,BSE,Others,Diversified,Small Cap,False
RPSGVENT.NS,NSE,Others,Diversified,Small Cap,False
RPTECH.BO,BSE,Others,Diversified,Small Cap,False
RPTECH.NS,NSE,Others,Diversified,Small Cap,False
RRKABEL.BO,BSE,Others,Diversified,Small Cap,False
RRKABEL.NS,NSE,Others,Diversified,Small Cap,False
RSSOFTWARE.BO,BSE,Others,Diversified,Small Cap,False
RSSOFTWARE.NS,NSE,Others,Diversified,Small Cap,False
RSWM.BO,BSE,Others,Diversified,Small Cap,False
RSWM.NS,NSE,Others,Diversified,Small Cap,False
RSYSTEMS.BO,BSE,Others,Diversified,Small Cap,False
RSYSTEMS.NS,NSE,Others,Diversified,Small Cap,False
RTNINDIA.BO,BSE,Others,Diversified,Small Cap,False
RTNINDIA.NS,NSE,Others,Diversified,Small Cap,False
RTNPOWER.BO,BSE,Others,Diversified,Small Cap,False
RTNPOWER.NS,NSE,Others,Diversified,Small Cap,False
RUBFILA.BO,BSE,Others,Diversified,Small Cap,False
RUBFILA.NS,NSE,Others,Diversified,Small Cap,False
RUBICON.BO,BSE,Others,Diversified,Small Cap,False
RUBICON.NS,NSE,Others,Diversified,Small Cap,False
RUBYMILLS.BO,BSE,Others,Diversified,Small Cap,False
RUBYMILLS.NS,NSE,Others,Diversified,Small Cap,False
RUCHINFRA.BO,BSE,Others,Diversified,Small Cap,False
RUCHINFRA.NS,NSE,Others,Diversified,Small Cap,False
RUCHIRA.BO,BSE,Others,Diversified,Small Cap,False
RUCHIRA.NS,NSE,Others,Diversified,Small Cap,False
RUDRA.BO,BSE,Others,Diversified,Small Cap,False
RUDRA.NS,NSE,Others,Diversified,Small Cap,False
RUPA.BO,BSE,Others,Diversified,Small Cap,False
RUPA.NS,NSE,Others,Diversified,Small Cap,False
RUSHIL.BO,BSE,Others,Diversified,Small Cap,False
RUSHIL.NS,NSE,Others,Diversified,Small Cap,False
RUSTOMJEE.BO,BSE,Others,Diversified,Small Cap,False
RUSTOMJEE.NS,NSE,Others,Diversified,Small Cap,False
RVHL.BO,BSE,Others,Diversified,Small Cap,False
RVHL.NS,NSE,Others,Diversified,Small Cap,False
RVNL.BO,BSE,Infrastructure,Infrastructure,Small Cap,False
RVNL.NS,NSE,Infrastructure,Infrastructure,Small Cap,False
RVTH.BO,BSE,Others,Diversified,Small Cap,False
RVTH.NS,NSE,Others,Diversified,Small Cap,False
SAATVIKGL.BO,BSE,Others,Diversified,Small Cap,False
SAATVIKGL.NS,NSE,Others,Diversified,Small Cap,False
SABEVENTS.BO,BSE,Others,Diversified,Small Cap,False
SABEVENTS.NS,NSE,Others,Diversified,Small Cap,False
SABTNL.BO,BSE,Others,Diversified,Small Cap,False
SABTNL.NS,NSE,Others,Diversified,Small Cap,False
SADBHAV.BO,BSE,Others,Diversified,Small Cap,False
SADBHAV.NS,NSE,Others,Diversified,Small Cap,False
SADBHIN.BO,BSE,Others,Diversified,Small Cap,False
SADBHIN.NS,NSE,Others,Diversified,Small Cap,False
SADHNANIQ.BO,BSE,Others,Diversified,Small Cap,False
SADHNANIQ.NS,NSE,Others,Diversified,Small Cap,False
SAFARI.BO,BSE,Others,Diversified,Small Cap,False
SAFARI.NS,NSE,Others,Diversified,Small Cap,False
SAGARDEEP.BO,BSE,Others,Diversified,Small Cap,False
SAGARDEEP.NS,NSE,Others,Diversified,Small Cap,False
SAGCEM.BO,BSE,Others,Diversified,Small Cap,False
SAGCEM.NS,NSE,Others,Diversified,Small Cap,False
SAGILITY.BO,BSE,Others,Diversified,Small Cap,False
SAGILITY.NS,NSE,Others,Diversified,Small Cap,False
SAHYADRI.BO,BSE,Others,Diversified,Small Cap,False
SAHYADRI.NS,NSE,Others,Diversified,Small Cap,False
SAIL.BO,BSE,Metals & Mining,Metals & Mining,Small Cap,False
SAIL.NS,NSE,Metals & Mining,Metals & Mining,Mid Cap,False
SAILIFE.BO,BSE,Others,Diversified,Small Cap,False
SAILIFE.NS,NSE,Others,Diversified,Small Cap,False
SAKAR.BO,BSE,Others,Diversified,Small Cap,False
SAKAR.NS,NSE,Others,Diversified,Small Cap,False
SAKHTISUG.BO,BSE,Others,Diversified,Small Cap,False
SAKHTISUG.NS,NSE,Others,Diversified,Small Cap,False
SAKSOFT.BO,BSE,Others,Diversified,Small Cap,False
SAKSOFT.NS,NSE,Others,Diversified,Small Cap,False
SAKUMA.BO,BSE,Others,Diversified,Small Cap,False
SAKUMA.NS,NSE,Others,Diversified,Small Cap,False
SALASAR.BO,BSE,Others,Diversified,Small Cap,False
SALASAR.NS,NSE,Others,Diversified,Small Cap,False
SALONA.BO,BSE,Others,Diversified,Small Cap,False
SALONA.NS,NSE,Others,Diversified,Small Cap,False
SALSTEEL.BO,BSE,Others,Diversified,Small Cap,False
SALSTEEL.NS,NSE,Others,Diversified,Small Cap,False
SALZERELEC.BO,BSE,Others,Diversified,Small Cap,False
SALZERELEC.NS,NSE,Others,Diversified,Small Cap,False
SAMBHAAV.BO,BSE,Others,Diversified,Small Cap,False
SAMBHAAV.NS,NSE,Others,Diversified,Small Cap,False
SAMBHV.BO,BSE,Others,Diversified,Small Cap,False
SAMBHV.NS,NSE,Others,Diversified,Small Cap,False
SAMHI.BO,BSE,Others,Diversified,Small Cap,False
SAMHI.NS,NSE,Others,Diversified,Small Cap,False
SAMMAANCAP.BO,BSE,Others,Diversified,Small Cap,False
SAMMAANCAP.NS,NSE,Others,Diversified,Small Cap,False
SAMPANN.BO,BSE,Others,Diversified,Small Cap,False
SAMPANN.NS,NSE,Others,Diversified,Small Cap,False
SANATHAN.BO,BSE,Others,Diversified,Small Cap,False
SANATHAN.NS,NSE,Others,Diversified,Small Cap,False
SANCO.BO,BSE,Others,Diversified,Small Cap,False
SANCO.NS,NSE,Others,Diversified,Small Cap,False
SANDESH.BO,BSE,Others,Diversified,Small Cap,False
SANDESH.NS,NSE,Others,Diversified,Small Cap,False
SANDHAR.BO,BSE,Automobile,Automobile,Small Cap,False
SANDHAR.NS,NSE,Automobile,Automobile,Small Cap,False
SANDUMA.BO,BSE,Others,Diversified,Small Cap,False
SANDUMA.NS,NSE,Others,Diversified,Small Cap,False
SANGAMIND.BO,BSE,Others,Diversified,Small Cap,False
SANGAMIND.NS,NSE,Others,Diversified,Small Cap,False
SANGHIIND.BO,BSE,Others,Diversified,Small Cap,False
SANGHIIND.NS,NSE,Others,Diversified,Small Cap,False
SANGHVIMOV.BO,BSE,Others,Diversified,Small Cap,False
SANGHVIMOV.NS,NSE,Others,Diversified,Small Cap,False
SANGINITA.BO,BSE,Others,Diversified,Small Cap,False
SANGINITA.NS,NSE,Others,Diversified,Small Cap,False
SANOFI.BO,BSE,Others,Diversified,Small Cap,False
SANOFI.NS,NSE,Others,Diversified,Small Cap,False
SANOFICONR.BO,BSE,Others,Diversified,Small Cap,False
SANOFICONR.NS,NSE,Others,Diversified,Small Cap,False
SANSERA.BO,BSE,Others,Diversified,Small Cap,False
SANSERA.NS,NSE,Others,Diversified,Small Cap,False
SANSTAR.BO,BSE,Others,Diversified,Small Cap,False
SANSTAR.NS,NSE,Others,Diversified,Small Cap,False
SANWARIA.BO,BSE,Others,Diversified,Small Cap,False
SANWARIA.NS,NSE,Others,Diversified,Small Cap,False
SAPPHIRE.BO,BSE,Others,Diversified,Small Cap,False
SAPPHIRE.NS,NSE,Others,Diversified,Small Cap,False
SARDAEN.BO,BSE,Others,Diversified,Small Cap,False
SARDAEN.NS,NSE,Others,Diversified,Small Cap,False
SAREGAMA.BO,BSE,Others,Diversified,Small Cap,False
SAREGAMA.NS,NSE,Others,Diversified,Small Cap,False
SARLAPOLY.BO,BSE,Others,Diversified,Small Cap,False
SARLAPOLY.NS,NSE,Others,Diversified,Small Cap,False
SARVESHWAR.BO,BSE,Others,Diversified,Small Cap,False
SARVESHWAR.NS,NSE,Others,Diversified,Small Cap,False
SASKEN.BO,BSE,Others,Diversified,Small Cap,False
SASKEN.NS,NSE,Others,Diversified,Small Cap,False
SASTASUNDR.BO,BSE,Others,Diversified,Small Cap,False
SASTASUNDR.NS,NSE,Others,Diversified,Small Cap,False
SATIA.BO,BSE,Others,Diversified,Small Cap,False
SATIA.NS,NSE,Others,Diversified,Small Cap,False
SATIN.BO,BSE,Others,Diversified,Small Cap,False
SATIN.NS,NSE,Others,Diversified,Small Cap,False
SAURASHCEM.BO,BSE,Others,Diversified,Small Cap,False
SAURASHCEM.NS,NSE,Others,Diversified,Small Cap,False
SBC.BO,BSE,Others,Diversified,Small Cap,False
SBC.NS,NSE,Others,Diversified,Small Cap,False
SBCL.BO,BSE,Others,Diversified,Small Cap,False
SBCL.NS,NSE,Others,Diversified,Small Cap,False
SBFC.BO,BSE,Others,Diversified,Small Cap,False
SBFC.NS,NSE,Others,Diversified,Small Cap,False
SBGLP.BO,BSE,Others,Diversified,Small Cap,False
SBGLP.NS,NSE,Others,Diversified,Small Cap,False
SBICARD.BO,BSE,Financial Services,Financial Services,Small Cap,False
SBICARD.NS,NSE,Financial Services,Financial Services,Small Cap,False
SBILIFE.BO,BSE,Financial Services,Financial Services,Large Cap,False
SBILIFE.NS,NSE,Financial Services,Financial Services,Large Cap,False
SBIN.BO,BSE,Financial Services,Financial Services,Large Cap,False
SBIN.NS,NSE,Financial Services,Financial Services,Large Cap,False
SCHAEFFLER.BO,BSE,Others,Diversified,Small Cap,False
SCHAEFFLER.NS,NSE,Others,Diversified,Small Cap,False
SCHAND.BO,BSE,Others,Diversified,Small Cap,False
SCHAND.NS,NSE,Others,Diversified,Small Cap,False
SCHNEIDER.BO,BSE,Others,Diversified,Small Cap,False
SCHNEIDER.NS,NSE,Others,Diversified,Small Cap,False
SCI.BO,BSE,Others,Diversified,Small Cap,False
SCI.NS,NSE,Others,Diversified,Small Cap,False
SCILAL.BO,BSE,Others,Diversified,Small Cap,False
SCILAL.NS,NSE,Others,Diversified,Small Cap,False
SCODATUBES.BO,BSE,Others,Diversified,Small Cap,False
SCODATUBES.NS,NSE,Others,Diversified,Small Cap,False
SCPL.BO,BSE,Others,Diversified,Small Cap,False
SCPL.NS,NSE,Others,Diversified,Small Cap,False
SDBL.BO,BSE,Others,Diversified,Small Cap,False
SDBL.NS,NSE,Others,Diversified,Small Cap,False
SEAMECLTD.BO,BSE,Others,Diversified,Small Cap,False
SEAMECLTD.NS,NSE,Others,Diversified,Small Cap,False
SECMARK.BO,BSE,Others,Diversified,Small Cap,False
SECMARK.NS,NSE,Others,Diversified,Small Cap,False
SECURKLOUD.BO,BSE,Others,Diversified,Small Cap,False
SECURKLOUD.NS,NSE,Others,Diversified,Small Cap,False
SEJALLTD.BO,BSE,Others,Diversified,Small Cap,False
SEJALLTD.NS,NSE,Others,Diversified,Small Cap,False
SELMC.BO,BSE,Others,Diversified,Small Cap,False
SELMC.NS,NSE,Others,Diversified,Small Cap,False
SEMAC.BO,BSE,Others,Diversified,Small Cap,False
SEMAC.NS,NSE,Others,Diversified,Small Cap,False
SENCO.BO,BSE,Others,Diversified,Small Cap,False
SENCO.NS,NSE,Others,Diversified,Small Cap,False
SENORES.BO,BSE,Others,Diversified,Small Cap,False
SENORES.NS,NSE,Others,Diversified,Small Cap,False
SEPC.BO,BSE,Others,Diversified,Small Cap,False
SEPC.NS,NSE,Others,Diversified,Small Cap,False
SEQUENT.BO,BSE,Others,Diversified,Small Cap,False
SEQUENT.NS,NSE,Others,Diversified,Small Cap,False
SERVOTECH.BO,BSE,Others,Diversified,Small Cap,False
SERVOTECH.NS,NSE,Others,Diversified,Small Cap,False
SESHAPAPER.BO,BSE,Others,Diversified,Small Cap,False
SESHAPAPER.NS,NSE,Others,Diversified,Small Cap,False
SETCO.BO,BSE,Others,Diversified,Small Cap,False
SETCO.NS,NSE,Others,Diversified,Small Cap,False
SETUINFRA.BO,BSE,Others,Diversified,Small Cap,False
SETUINFRA.NS,NSE,Others,Diversified,Small Cap,False
SEYAIND.BO,BSE,Others,Diversified,Small Cap,False
SEYAIND.NS,NSE,Others,Diversified,Small Cap,False
SFL.BO,BSE,Others,Diversified,Small Cap,False
SFL.NS,NSE,Others,Diversified,Small Cap,False
SGFIN.BO,BSE,Others,Diversified,Small Cap,False
SGFIN.NS,NSE,Others,Diversified,Small Cap,False
SGIL.BO,BSE,Others,Diversified,Small Cap,False
SGIL.NS,NSE,Others,Diversified,Small Cap,False
SGL.BO,BSE,Others,Diversified,Small Cap,False
SGL.NS,NSE,Others,Diversified,Small Cap,False
SGLTL.BO,BSE,Others,Diversified,Small Cap,False
SGLTL.NS,NSE,Others,Diversified,Small Cap,False
SGMART.BO,BSE,Others,Diversified,Small Cap,False
SGMART.NS,NSE,Others,Diversified,Small Cap,False
SHAH.BO,BSE,Others,Diversified,Small Cap,False
SHAH.NS,NSE,Others,Diversified,Small Cap,False
SHAHALLOYS.BO,BSE,Others,Diversified,Small Cap,False
SHAHALLOYS.NS,NSE,Others,Diversified,Small Cap,False
SHAILY.BO,BSE,Others,Diversified,Small Cap,False
SHAILY.NS,NSE,Others,Diversified,Small Cap,False
SHAKTIPUMP.BO,BSE,Others,Diversified,Small Cap,False
SHAKTIPUMP.NS,NSE,Others,Diversified,Small Cap,False
SHALBY.BO,BSE,Others,Diversified,Small Cap,False
SHALBY.NS,NSE,Others,Diversified,Small Cap,False
SHALPAINTS.BO,BSE,Others,Diversified,Small Cap,False
SHALPAINTS.NS,NSE,Others,Diversified,Small Cap,False
SHANKARA.BO,BSE,Others,Diversified,Small Cap,False
SHANKARA.NS,NSE,Others,Diversified,Small Cap,False
SHANTI.BO,BSE,Others,Diversified,Small Cap,False
SHANTI.NS,NSE,Others,Diversified,Small Cap,False
SHANTIGEAR.BO,BSE,Others,Diversified,Small Cap,False
SHANTIGEAR.NS,NSE,Others,Diversified,Small Cap,False
SHANTIGOLD.BO,BSE,Others,Diversified,Small Cap,False
SHANTIGOLD.NS,NSE,Others,Diversified,Small Cap,False
SHARDACROP.BO,BSE,Others,Diversified,Small Cap,False
SHARDACROP.NS,NSE,Others,Diversified,Small Cap,False
SHARDAMOTR.BO,BSE,Others,Diversified,Small Cap,False
SHARDAMOTR.NS,NSE,Others,Diversified,Small Cap,False
SHAREINDIA.BO,BSE,Others,Diversified,Small Cap,False
SHAREINDIA.NS,NSE,Others,Diversified,Small Cap,False
SHEKHAWATI.BO,BSE,Others,Diversified,Small Cap,False
SHEKHAWATI.NS,NSE,Others,Diversified,Small Cap,False
SHEMAROO.BO,BSE,Others,Diversified,Small Cap,False
SHEMAROO.NS,NSE,Others,Diversified,Small Cap,False
SHILCTECH.BO,BSE,Others,Diversified,Small Cap,False
SHILCTECH.NS,NSE,Others,Diversified,Small Cap,False
SHILPAMED.BO,BSE,Others,Diversified,Small Cap,False
SHILPAMED.NS,NSE,Others,Diversified,Small Cap,False
SHIVALIK.BO,BSE,Others,Diversified,Small Cap,False
SHIVALIK.NS,NSE,Others,Diversified,Small Cap,False
SHIVAMAUTO.BO,BSE,Others,Diversified,Small Cap,False
SHIVAMAUTO.NS,NSE,Others,Diversified,Small Cap,False
SHIVAMILLS.BO,BSE,Others,Diversified,Small Cap,False
SHIVAMILLS.NS,NSE,Others,Diversified,Small Cap,False
SHIVATEX.BO,BSE,Others,Diversified,Small Cap,False
SHIVATEX.NS,NSE,Others,Diversified,Small Cap,False
SHIVAUM.BO,BSE,Others,Diversified,Small Cap,False
SHIVAUM.NS,NSE,Others,Diversified,Small Cap,False
SHK.BO,BSE,Others,Diversified,Small Cap,False
SHK.NS,NSE,Others,Diversified,Small Cap,False
SHOPERSTOP.BO,BSE,Consumer Goods,Consumer Goods,Small Cap,False
SHOPERSTOP.NS,NSE,Consumer Goods,Consumer Goods,Small Cap,False
SHRADHA.BO,BSE,Others,Diversified,Small Cap,False
SHRADHA.NS,NSE,Others,Diversified,Small Cap,False
SHREDIGCEM.BO,BSE,Others,Diversified,Small Cap,False
SHREDIGCEM.NS,NSE,Others,Diversified,Small Cap,False
SHREECEM.BO,BSE,Infrastructure,Infrastructure,Large Cap,False
SHREECEM.NS,NSE,Infrastructure,Infrastructure,Large Cap,False
SHREEJISPG.BO,BSE,Others,Diversified,Small Cap,False
SHREEJISPG.NS,NSE,Others,Diversified,Small Cap,False
SHREEPUSHK.BO,BSE,Others,Diversified,Small Cap,False
SHREEPUSHK.NS,NSE,Others,Diversified,Small Cap,False
SHREERAMA.BO,BSE,Others,Diversified,Small Cap,False
SHREERAMA.NS,NSE,Others,Diversified,Small Cap,False
SHRENIK.BO,BSE,Others,Diversified,Small Cap,False
SHRENIK.NS,NSE,Others,Diversified,Small Cap,False
SHREYANIND.BO,BSE,Others,Diversified,Small Cap,False
SHREYANIND.NS,NSE,Others,Diversified,Small Cap,False
SHRINGARMS.BO,BSE,Others,Diversified,Small Cap,False
SHRINGARMS.NS,NSE,Others,Diversified,Small Cap,False
SHRIPISTON.BO,BSE,Others,Diversified,Small Cap,False
SHRIPISTON.NS,NSE,Others,Diversified,Small Cap,False
SHRIRAMFIN.BO,BSE,Others,Diversified,Small Cap,False
SHRIRAMFIN.NS,NSE,Others,Diversified,Large Cap,False
SHRIRAMPPS.BO,BSE,Others,Diversified,Small Cap,False
SHRIRAMPPS.NS,NSE,Others,Diversified,Small Cap,False
SHYAMCENT.BO,BSE,Others,Diversified,Small Cap,False
SHYAMCENT.NS,NSE,Others,Diversified,Small Cap,False
SHYAMMETL.BO,BSE,Others,Diversified,Small Cap,False
SHYAMMETL.NS,NSE,Others,Diversified,Small Cap,False
SHYAMTEL.BO,BSE,Others,Diversified,Small Cap,False
SHYAMTEL.NS,NSE,Others,Diversified,Small Cap,False
SICALLOG.BO,BSE,Others,Diversified,Small Cap,False
SICALLOG.NS,NSE,Others,Diversified,Small Cap,False
SIEMENS.BO,BSE,Others,Diversified,Small Cap,False
SIEMENS.NS,NSE,Others,Diversified,Mid Cap,False
SIGACHI.BO,BSE,Others,Diversified,Small Cap,False
SIGACHI.NS,NSE,Others,Diversified,Small Cap,False
SIGIND.BO,BSE,Others,Diversified,Small Cap,False
SIGIND.NS,NSE,Others,Diversified,Small Cap,False
SIGMA.BO,BSE,Others,Diversified,Small Cap,False
SIGMA.NS,NSE,Others,Diversified,Small Cap,False
SIGNATURE.BO,BSE,Others,Diversified,Small Cap,False
SIGNATURE.NS,NSE,Others,Diversified,Small Cap,False
SIGNPOST.BO,BSE,Others,Diversified,Small Cap,False
SIGNPOST.NS,NSE,Others,Diversified,Small Cap,False
SIKKO.BO,BSE,Others,Diversified,Small Cap,False
SIKKO.NS,NSE,Others,Diversified,Small Cap,False
SIL.BO,BSE,Others,Diversified,Small Cap,False
SIL.NS,NSE,Others,Diversified,Small Cap,False
SILGO.BO,BSE,Others,Diversified,Small Cap,False
SILGO.NS,NSE,Others,Diversified,Small Cap,False
SILINV.BO,BSE,Others,Diversified,Small Cap,False
SILINV.NS,NSE,Others,Diversified,Small Cap,False
SILLYMONKS.BO,BSE,Others,Diversified,Small Cap,False
SILLYMONKS.NS,NSE,Others,Diversified,Small Cap,False
SILVERTUC.BO,BSE,Others,Diversified,Small Cap,False
SILVERTUC.NS,NSE,Others,Diversified,Small Cap,False
SIMBHALS.BO,BSE,Others,Diversified,Small Cap,False
SIMBHALS.NS,NSE,Others,Diversified,Small Cap,False
SIMPLEXINF.BO,BSE,Others,Diversified,Small Cap,False
SIMPLEXINF.NS,NSE,Others,Diversified,Small Cap,False
SINCLAIR.BO,BSE,Others,Diversified,Small Cap,False
SINCLAIR.NS,NSE,Others,Diversified,Small Cap,False
SINDHUTRAD.BO,BSE,Others,Diversified,Small Cap,False
SINDHUTRAD.NS,NSE,Others,Diversified,Small Cap,False
SINTERCOM.BO,BSE,Others,Diversified,Small Cap,False
SINTERCOM.NS,NSE,Others,Diversified,Small Cap,False
SIRCA.BO,BSE,Others,Diversified,Small Cap,False
SIRCA.NS,NSE,Others,Diversified,Small Cap,False
SIS.BO,BSE,Others,Diversified,Small Cap,False
SIS.NS,NSE,Others,Diversified,Small Cap,False
SITINET.BO,BSE,Others,Diversified,Small Cap,False
SITINET.NS,NSE,Others,Diversified,Small Cap,False
SIYSIL.BO,BSE,Others,Diversified,Small Cap,False
SIYSIL.NS,NSE,Others,Diversified,Small Cap,False
SJS.BO,BSE,Others,Diversified,Small Cap,False
SJS.NS,NSE,Others,Diversified,Small Cap,False
SJVN.BO,BSE,Power,Power,Small Cap,False
SJVN.NS,NSE,Power,Power,Small Cap,False
SKFINDIA.BO,BSE,Others,Diversified,Small Cap,False
SKFINDIA.NS,NSE,Others,Diversified,Small Cap,False
SKFINDUS.BO,BSE,Others,Diversified,Small Cap,False
SKFINDUS.NS,NSE,Others,Diversified,Small Cap,False
SKIPPER.BO,BSE,Others,Diversified,Small Cap,False
SKIPPER.NS,NSE,Others,Diversified,Small Cap,False
SKMEGGPROD.BO,BSE,Others,Diversified,Small Cap,False
SKMEGGPROD.NS,NSE,Others,Diversified,Small Cap,False
SKYGOLD.BO,BSE,Others,Diversified,Small Cap,False
SKYGOLD.NS,NSE,Others,Diversified,Small Cap,False
SMARTLINK.BO,BSE,Others,Diversified,Small Cap,False
SMARTLINK.NS,NSE,Others,Diversified,Small Cap,False
SMARTWORKS.BO,BSE,Others,Diversified,Small Cap,False
SMARTWORKS.NS,NSE,Others,Diversified,Small Cap,False
SMCGLOBAL.BO,BSE,Others,Diversified,Small Cap,False
SMCGLOBAL.NS,NSE,Others,Diversified,Small Cap,False
SMLMAH.BO,BSE,Others,Diversified,Small Cap,False
SMLMAH.NS,NSE,Others,Diversified,Small Cap,False
SMLT.BO,BSE,Others,Diversified,Small Cap,False
SMLT.NS,NSE,Others,Diversified,Small Cap,False
SMSPHARMA.BO,BSE,Others,Diversified,Small Cap,False
SMSPHARMA.NS,NSE,Others,Diversified,Small Cap,False
SNOWMAN.BO,BSE,Others,Diversified,Small Cap,False
SNOWMAN.NS,NSE,Others,Diversified,Small Cap,False
SOBHA.BO,BSE,Real Estate,Real Estate,Small Cap,False
SOBHA.NS,NSE,Real Estate,Real Estate,Small Cap,False
SOFTTECH.BO,BSE,Others,Diversified,Small Cap,False
SOFTTECH.NS,NSE,Others,Diversified,Small Cap,False
SOLARA.BO,BSE,Others,Diversified,Small Cap,False
SOLARA.NS,NSE,Others,Diversified,Small Cap,False
SOLARINDS.BO,BSE,Others,Diversified,Small Cap,False
SOLARINDS.NS,NSE,Others,Diversified,Small Cap,False
SOLARWORLD.BO,BSE,Others,Diversified,Small Cap,False
SOLARWORLD.NS,NSE,Others,Diversified,Small Cap,False
SOLEX.BO,BSE,Others,Diversified,Small Cap,False
SOLEX.NS,NSE,Others,Diversified,Small Cap,False
SOMANYCERA.BO,BSE,Others,Diversified,Small Cap,False
SOMANYCERA.NS,NSE,Others,Diversified,Small Cap,False
SOMATEX.BO,BSE,Others,Diversified,Small Cap,False
SOMATEX.NS,NSE,Others,Diversified,Small Cap,False
SOMICONVEY.BO,BSE,Textiles,Textiles,Small Cap,False
SOMICONVEY.NS,NSE,Textiles,Textiles,Small Cap,False
SONACOMS.BO,BSE,Others,Diversified,Small Cap,False
SONACOMS.NS,NSE,Others,Diversified,Small Cap,False
SONAMLTD.BO,BSE,Others,Diversified,Small Cap,False
SONAMLTD.NS,NSE,Others,Diversified,Small Cap,False
SONATSOFTW.BO,BSE,Information Technology,Information Technology,Small Cap,False
SONATSOFTW.NS,NSE,Information Technology,Information Technology,Small Cap,False
SOTL.BO,BSE,Others,Diversified,Small Cap,False
SOTL.NS,NSE,Others,Diversified,Small Cap,False
SOUTHBANK.BO,BSE,Financial Services,Financial Services,Small Cap,False
SOUTHBANK.NS,NSE,Financial Services,Financial Services,Small Cap,False
SOUTHWEST.BO,BSE,Others,Diversified,Small Cap,False
SOUTHWEST.NS,NSE,Others,Diversified,Small Cap,False
SPAL.BO,BSE,Others,Diversified,Small Cap,False
SPAL.NS,NSE,Others,Diversified,Small Cap,False
SPANDANA.BO,BSE,Textiles,Textiles,Small Cap,False
SPANDANA.NS,NSE,Textiles,Textiles,Small Cap,False
SPARC.BO,BSE,Others,Diversified,Small Cap,False
SPARC.NS,NSE,Others,Diversified,Small Cap,False
SPCENET.BO,BSE,Others,Diversified,Small Cap,False
SPCENET.NS,NSE,Others,Diversified,Small Cap,False
SPECIALITY.BO,BSE,Others,Diversified,Small Cap,False
SPECIALITY.NS,NSE,Others,Diversified,Small Cap,False
SPECTRUM.BO,BSE,Others,Diversified,Small Cap,False
SPECTRUM.NS,NSE,Others,Diversified,Small Cap,False
SPENCERS.BO,BSE,Others,Diversified,Small Cap,False
SPENCERS.NS,NSE,Others,Diversified,Small Cap,False
SPIC.BO,BSE,Others,Diversified,Small Cap,False
SPIC.NS,NSE,Others,Diversified,Small Cap,False
SPLIL.BO,BSE,Others,Diversified,Small Cap,False
SPLIL.NS,NSE,Others,Diversified,Small Cap,False
SPLPETRO.BO,BSE,Others,Diversified,Small Cap,False
SPLPETRO.NS,NSE,Others,Diversified,Small Cap,False
SPMLINFRA.BO,BSE,Others,Diversified,Small Cap,False
SPMLINFRA.NS,NSE,Others,Diversified,Small Cap,False
SPORTKING.BO,BSE,Others,Diversified,Small Cap,False
SPORTKING.NS,NSE,Others,Diversified,Small Cap,False
SRD.BO,BSE,Others,Diversified,Small Cap,False
SRD.NS,NSE,Others,Diversified,Small Cap,False
SREEL.BO,BSE,Others,Diversified,Small Cap,False
SREEL.NS,NSE,Others,Diversified,Small Cap,False
SRF.BO,BSE,Chemicals,Chemicals,Small Cap,False
SRF.NS,NSE,Chemicals,Chemicals,Mid Cap,False
SRGHFL.BO,BSE,Others,Diversified,Small Cap,False
SRGHFL.NS,NSE,Others,Diversified,Small Cap,False
SRHHYPOLTD.BO,BSE,Others,Diversified,Small Cap,False
SRHHYPOLTD.NS,NSE,Others,Diversified,Small Cap,False
SRM.BO,BSE,Others,Diversified,Small Cap,False
SRM.NS,NSE,Others,Diversified,Small Cap,False
SRPL.BO,BSE,Others,Diversified,Small Cap,False
SRPL.NS,NSE,Others,Diversified,Small Cap,False
