ticker,market
GRAVITA.BO,BSE
GREAVESCOT.BO,BSE
GREENLAM.BO,BSE
GREENPANEL.BO,BSE
GREENPLY.BO,BSE
GREENPOWER.BO,BSE
GRINDWELL.BO,BSE
GRINFRA.BO,BSE
GRMOVER.BO,BSE
GROBTEA.BO,BSE
GROWW.BO,BSE
GRPLTD.BO,BSE
GRSE.BO,BSE
GRWRHITECH.BO,BSE
GSFC.BO,BSE
GSLSU.BO,BSE
GSPL.BO,BSE
GSS.BO,BSE
GTECJAINX.BO,BSE
GTL.BO,BSE
GTLINFRA.BO,BSE
GTPL.BO,BSE
GUFICBIO.BO,BSE
GUJALKALI.BO,BSE
GUJAPOLLO.BO,BSE
GUJGASLTD.BO,BSE
GUJRAFFIA.BO,BSE
GUJTHEM.BO,BSE
GULFOILLUB.BO,BSE
GULFPETRO.BO,BSE
GULPOLY.BO,BSE
GVKPIL.BO,BSE
GVPIL.BO,BSE
GVPTECH.BO,BSE
HAL.BO,BSE
HALEOSLABS.BO,BSE
HAPPSTMNDS.BO,BSE
HAPPYFORGE.BO,BSE
HARDWYN.BO,BSE
HARIOMPIPE.BO,BSE
HARRMALAYA.BO,BSE
HARSHA.BO,BSE
HATHWAY.BO,BSE
HATSUN.BO,BSE
HAVELLS.BO,BSE
HAVISHA.BO,BSE
HBLENGINE.BO,BSE
HBSL.BO,BSE
HCC.BO,BSE
HCG.BO,BSE
HCL-INSYS.BO,BSE
HCLTECH.BO,BSE
HDBFS.BO,BSE
HDFCAMC.BO,BSE
HDFCBANK.BO,BSE
HDFCLIFE.BO,BSE
HDIL.BO,BSE
HEADSUP.BO,BSE
HECPROJECT.BO,BSE
HEG.BO,BSE
HEIDELBERG.BO,BSE
HEMIPROP.BO,BSE
HERANBA.BO,BSE
HERITGFOOD.BO,BSE
HEROMOTOCO.BO,BSE
HESTERBIO.BO,BSE
HEUBACHIND.BO,BSE
HEXATRADEX.BO,BSE
HEXT.BO,BSE
HFCL.BO,BSE
HGINFRA.BO,BSE
HGM.BO,BSE
HGS.BO,BSE
HIKAL.BO,BSE
HILINFRA.BO,BSE
HILTON.BO,BSE
HIMATSEIDE.BO,BSE
HINDALCO.BO,BSE
HINDCOMPOS.BO,BSE
HINDCON.BO,BSE
HINDCOPPER.BO,BSE
HINDOILEXP.BO,BSE
HINDPETRO.BO,BSE
HINDUNILVR.BO,BSE
HINDWAREAP.BO,BSE
HINDZINC.BO,BSE
HIRECT.BO,BSE
HISARMETAL.BO,BSE
HITECH.BO,BSE
HITECHCORP.BO,BSE
HITECHGEAR.BO,BSE
HLEGLAS.BO,BSE
HLVLTD.BO,BSE
HMAAGRO.BO,BSE
HMT.BO,BSE
HMVL.BO,BSE
HNDFDS.BO,BSE
HOMEFIRST.BO,BSE
HONASA.BO,BSE
HONAUT.BO,BSE
HONDAPOWER.BO,BSE
HPAL.BO,BSE
HPIL.BO,BSE
HPL.BO,BSE
HSCL.BO,BSE
HTMEDIA.BO,BSE
HUBTOWN.BO,BSE
HUDCO.BO,BSE
HUHTAMAKI.BO,BSE
HYBRIDFIN.BO,BSE
HYUNDAI.BO,BSE
IBULLSLTD.BO,BSE
ICDSLTD.BO,BSE
ICEMAKE.BO,BSE
ICICIAMC.BO,BSE
ICICIBANK.BO,BSE
ICICIGI.BO,BSE
ICICIPRULI.BO,BSE
ICIL.BO,BSE
ICRA.BO,BSE
IDBI.BO,BSE
IDEA.BO,BSE
IDEAFORGE.BO,BSE
IDFCFIRSTB.BO,BSE
IEX.BO,BSE
IFBAGRO.BO,BSE
IFBIND.BO,BSE
IFCI.BO,BSE
IFGLEXPOR.BO,BSE
IGARASHI.BO,BSE
IGCL.BO,BSE
IGIL.BO,BSE
IGL.BO,BSE
IGPL.BO,BSE
IIFL.BO,BSE
IIFLCAPS.BO,BSE
IITL.BO,BSE
IKIO.BO,BSE
IKS.BO,BSE
IMAGICAA.BO,BSE
IMFA.BO,BSE
IMPAL.BO,BSE
IMPEXFERRO.BO,BSE
INCREDIBLE.BO,BSE
INDBANK.BO,BSE
INDGN.BO,BSE
INDHOTEL.BO,BSE
INDIACEM.BO,BSE
INDIAGLYCO.BO,BSE
INDIAMART.BO,BSE
INDIANB.BO,BSE
INDIANCARD.BO,BSE
INDIANHUME.BO,BSE
INDIASHLTR.BO,BSE
INDIGO.BO,BSE
INDIGOPNTS.BO,BSE
INDIQUBE.BO,BSE
INDNIPPON.BO,BSE
INDOAMIN.BO,BSE
INDOBORAX.BO,BSE
INDOCO.BO,BSE
INDOFARM.BO,BSE
INDORAMA.BO,BSE
INDOSTAR.BO,BSE
INDOTECH.BO,BSE
INDOTHAI.BO,BSE
INDOUS.BO,BSE
INDOWIND.BO,BSE
INDRAMEDCO.BO,BSE
INDSWFTLAB.BO,BSE
INDTERRAIN.BO,BSE
INDUSINDBK.BO,BSE
INDUSTOWER.BO,BSE
INFIBEAM.BO,BSE
INFOBEAN.BO,BSE
INFOMEDIA.BO,BSE
INFY.BO,BSE
INGERRAND.BO,BSE
INNOVACAP.BO,BSE
INNOVANA.BO,BSE
INOXGREEN.BO,BSE
INOXINDIA.BO,BSE
INOXWIND.BO,BSE
INSECTICID.BO,BSE
INSPIRISYS.BO,BSE
INTELLECT.BO,BSE
INTENTECH.BO,BSE
INTERARCH.BO,BSE
INTLCONV.BO,BSE
INVENTURE.BO,BSE
IOB.BO,BSE
IOC.BO,BSE
IOLCP.BO,BSE
IONEXCHANG.BO,BSE
IPCALAB.BO,BSE
IPL.BO,BSE
IRB.BO,BSE
IRCON.BO,BSE
IRCTC.BO,BSE
IREDA.BO,BSE
IRFC.BO,BSE
IRIS.BO,BSE
IRISDOREME.BO,BSE
IRMENERGY.BO,BSE
ISFT.BO,BSE
ISGEC.BO,BSE
ISHANCH.BO,BSE
ITC.BO,BSE
ITCHOTELS.BO,BSE
ITDC.BO,BSE
ITI.BO,BSE
IVALUE.BO,BSE
IVC.BO,BSE
IVP.BO,BSE
IXIGO.BO,BSE
IZMO.BO,BSE
JAGRAN.BO,BSE
JAGSNPHARM.BO,BSE
JAIBALAJI.BO,BSE
JAICORPLTD.BO,BSE
JAINREC.BO,BSE
JAIPURKURT.BO,BSE
JAMNAAUTO.BO,BSE
JARO.BO,BSE
JASH.BO,BSE
JAYAGROGN.BO,BSE
JAYBARMARU.BO,BSE
JAYKAY.BO,BSE
JAYNECOIND.BO,BSE
JAYSREETEA.BO,BSE
JBCHEPHARM.BO,BSE
JBMA.BO,BSE
JETFREIGHT.BO,BSE
JGCHEM.BO,BSE
JHS.BO,BSE
JINDALPHOT.BO,BSE
JINDALPOLY.BO,BSE
JINDALSAW.BO,BSE
JINDALSTEL.BO,BSE
JINDRILL.BO,BSE
JINDWORLD.BO,BSE
JIOFIN.BO,BSE
JISLDVREQS.BO,BSE
JISLJALEQS.BO,BSE
JITFINFRA.BO,BSE
JKCEMENT.BO,BSE
JKIL.BO,BSE
JKIPL.BO,BSE
JKLAKSHMI.BO,BSE
JKPAPER.BO,BSE
JKTYRE.BO,BSE
JLHL.BO,BSE
JMA.BO,BSE
JMFINANCIL.BO,BSE
JNKINDIA.BO,BSE
JOCIL.BO,BSE
JPOLYINVST.BO,BSE
JPPOWER.BO,BSE
JSFB.BO,BSE
JSL.BO,BSE
JSLL.BO,BSE
JSWCEMENT.BO,BSE
JSWENERGY.BO,BSE
JSWHL.BO,BSE
JSWINFRA.BO,BSE
JSWSTEEL.BO,BSE
JTEKTINDIA.BO,BSE
JTLIND.BO,BSE
JUBLCPL.BO,BSE
JUBLFOOD.BO,BSE
JUBLINGREA.BO,BSE
JUBLPHARMA.BO,BSE
JUNIPER.BO,BSE
JUSTDIAL.BO,BSE
JWL.BO,BSE
JYOTHYLAB.BO,BSE
JYOTICNC.BO,BSE
JYOTISTRUC.BO,BSE
KABRAEXTRU.BO,BSE
KAJARIACER.BO,BSE
KAKATCEM.BO,BSE
KALAMANDIR.BO,BSE
KALPATARU.BO,BSE
KALYANI.BO,BSE
KALYANIFRG.BO,BSE
KALYANKJIL.BO,BSE
KAMATHOTEL.BO,BSE
KAMDHENU.BO,BSE
KAMOPAINTS.BO,BSE
KANANIIND.BO,BSE
KANORICHEM.BO,BSE
KANPRPLA.BO,BSE
KANSAINER.BO,BSE
KAPSTON.BO,BSE
KARMAENG.BO,BSE
KARURVYSYA.BO,BSE
KAUSHALYA.BO,BSE
KAVDEFENCE.BO,BSE
KAYA.BO,BSE
KAYNES.BO,BSE
KCP.BO,BSE
KCPSUGIND.BO,BSE
KDDL.BO,BSE
KEC.BO,BSE
KECL.BO,BSE
KEEPLEARN.BO,BSE
KEI.BO,BSE
KELLTONTEC.BO,BSE
KERNEX.BO,BSE
KESORAMIND.BO,BSE
KEYFINSERV.BO,BSE
KFINTECH.BO,BSE
KHADIM.BO,BSE
KHAICHEM.BO,BSE
KHAITANLTD.BO,BSE
KHANDSE.BO,BSE
KICL.BO,BSE
KILITCH.BO,BSE
KIMS.BO,BSE
KINGFA.BO,BSE
KIOCL.BO,BSE
KIRIINDUS.BO,BSE
KIRLOSBROS.BO,BSE
KIRLOSENG.BO,BSE
KIRLOSIND.BO,BSE
KIRLPNU.BO,BSE
KITEX.BO,BSE
KKCL.BO,BSE
KMEW.BO,BSE
KMSUGAR.BO,BSE
KNAGRI.BO,BSE
KNRCON.BO,BSE
KOHINOOR.BO,BSE
KOKUYOCMLN.BO,BSE
KOLTEPATIL.BO,BSE
KOPRAN.BO,BSE
KOTAKBANK.BO,BSE
KOTARISUG.BO,BSE
KOTHARIPET.BO,BSE
KOTHARIPRO.BO,BSE
KPEL.BO,BSE
KPIGREEN.BO,BSE
KPIL.BO,BSE
KPITTECH.BO,BSE
KPRMILL.BO,BSE
KRBL.BO,BSE
KREBSBIO.BO,BSE
KRIDHANINF.BO,BSE
KRISHANA.BO,BSE
KRISHIVAL.BO,BSE
KRISHNADEF.BO,BSE
KRITI.BO,BSE
KRITIKA.BO,BSE
KRITINUT.BO,BSE
KRN.BO,BSE
KRONOX.BO,BSE
KROSS.BO,BSE
KRSNAA.BO,BSE
KRYSTAL.BO,BSE
KSB.BO,BSE
KSCL.BO,BSE
KSHINTL.BO,BSE
KSHITIJPOL.BO,BSE
KSL.BO,BSE
KSOLVES.BO,BSE
KSR.BO,BSE
KTKBANK.BO,BSE
KUANTUM.BO,BSE
LAGNAM.BO,BSE
LAKPRE.BO,BSE
LAL.BO,BSE
LALPATHLAB.BO,BSE
LAMBODHARA.BO,BSE
LANCORHOL.BO,BSE
LANDMARK.BO,BSE
LAOPALA.BO,BSE
LASA.BO,BSE
LATENTVIEW.BO,BSE
LATTEYS.BO,BSE
LAURUSLABS.BO,BSE
LAXMICOT.BO,BSE
LAXMIDENTL.BO,BSE
LAXMIINDIA.BO,BSE
LCCINFOTEC.BO,BSE
LEMERITE.BO,BSE
LEMONTREE.BO,BSE
LENSKART.BO,BSE
LEXUS.BO,BSE
LFIC.BO,BSE
LGBBROSLTD.BO,BSE
LGEINDIA.BO,BSE
LGHL.BO,BSE
LIBAS.BO,BSE
LIBERTSHOE.BO,BSE
LICHSGFIN.BO,BSE
LICI.BO,BSE
LIKHITHA.BO,BSE
LINC.BO,BSE
LINCOLN.BO,BSE
LINDEINDIA.BO,BSE
LLOYDSENGG.BO,BSE
LLOYDSENT.BO,BSE
LLOYDSME.BO,BSE
LMW.BO,BSE
LODHA.BO,BSE
LOKESHMACH.BO,BSE
LORDSCHLO.BO,BSE
LOTUSDEV.BO,BSE
LOTUSEYE.BO,BSE
LOVABLE.BO,BSE
LOYALTEX.BO,BSE
LPDC.BO,BSE
LT.BO,BSE
LTF.BO,BSE
LTFOODS.BO,BSE
LTIM.BO,BSE
LTTS.BO,BSE
LUMAXIND.BO,BSE
LUMAXTECH.BO,BSE
LUPIN.BO,BSE
LUXIND.BO,BSE
LXCHEM.BO,BSE
LYKALABS.BO,BSE
LYPSAGEMS.BO,BSE
MAANALU.BO,BSE
MACPOWER.BO,BSE
MADHAV.BO,BSE
MADHUCON.BO,BSE
MADRASFERT.BO,BSE
MAGADSUGAR.BO,BSE
MAGNUM.BO,BSE
MAHABANK.BO,BSE
MAHAPEXLTD.BO,BSE
MAHASTEEL.BO,BSE
MAHEPC.BO,BSE
MAHESHWARI.BO,BSE
MAHLIFE.BO,BSE
MAHLOG.BO,BSE
MAHSCOOTER.BO,BSE
MAHSEAMLES.BO,BSE
MAITHANALL.BO,BSE
MALLCOM.BO,BSE
MALUPAPER.BO,BSE
MAMATA.BO,BSE
MANAKALUCO.BO,BSE
MANAKCOAT.BO,BSE
MANAKSIA.BO,BSE
MANAKSTEEL.BO,BSE
MANALIPETC.BO,BSE
MANAPPURAM.BO,BSE
MANBA.BO,BSE
MANCREDIT.BO,BSE
MANGALAM.BO,BSE
MANGLMCEM.BO,BSE
MANINDS.BO,BSE
MANINFRA.BO,BSE
MANKIND.BO,BSE
MANOMAY.BO,BSE
MANORAMA.BO,BSE
MANORG.BO,BSE
MANUGRAPH.BO,BSE
MANYAVAR.BO,BSE
MAPMYINDIA.BO,BSE
MARALOVER.BO,BSE
MARATHON.BO,BSE
MARICO.BO,BSE
MARINE.BO,BSE
MARKOLINES.BO,BSE
MARKSANS.BO,BSE
MARUTI.BO,BSE
MASFIN.BO,BSE
MASKINVEST.BO,BSE
MASTEK.BO,BSE
MASTERTR.BO,BSE
MATRIMONY.BO,BSE
MAWANASUG.BO,BSE
MAXESTATES.BO,BSE
MAXHEALTH.BO,BSE
MAXIND.BO,BSE
MAYURUNIQ.BO,BSE
MAZDA.BO,BSE
MAZDOCK.BO,BSE
MBAPL.BO,BSE
MBEL.BO,BSE
MBLINFRA.BO,BSE
MCL.BO,BSE
MCLEODRUSS.BO,BSE
MCLOUD.BO,BSE
MCX.BO,BSE
MEDANTA.BO,BSE
MEDIASSIST.BO,BSE
MEDICAMEQ.BO,BSE
MEDICO.BO,BSE
MEDPLUS.BO,BSE
MEESHO.BO,BSE
MEGASOFT.BO,BSE
MEGASTAR.BO,BSE
MEIL.BO,BSE
MENONBE.BO,BSE
MEP.BO,BSE
METROBRAND.BO,BSE
METROPOLIS.BO,BSE
MFML.BO,BSE
MFSL.BO,BSE
MGEL.BO,BSE
MGL.BO,BSE
MHLXMIRU.BO,BSE
MHRIL.BO,BSE
MICEL.BO,BSE
MIDHANI.BO,BSE
MIDWESTLTD.BO,BSE
MINDACORP.BO,BSE
MINDTECK.BO,BSE
MIRCELECTR.BO,BSE
MIRZAINT.BO,BSE
MITCON.BO,BSE
MITTAL.BO,BSE
MKPL.BO,BSE
MMFL.BO,BSE
MMP.BO,BSE
MMTC.BO,BSE
MOBIKWIK.BO,BSE
MODINATUR.BO,BSE
MODIRUBBER.BO,BSE
MODIS.BO,BSE
MODISONLTD.BO,BSE
MODTHREAD.BO,BSE
MOHITIND.BO,BSE
MOIL.BO,BSE
MOKSH.BO,BSE
MOL.BO,BSE
MOLDTECH.BO,BSE
MOLDTKPAC.BO,BSE
MONARCH.BO,BSE
MONEYBOXX.BO,BSE
MONTECARLO.BO,BSE
MOREPENLAB.BO,BSE
MOSCHIP.BO,BSE
MOTHERSON.BO,BSE
MOTILALOFS.BO,BSE
MOTISONS.BO,BSE
MOTOGENFIN.BO,BSE
MPHASIS.BO,BSE
MPSLTD.BO,BSE
MRF.BO,BSE
MRPL.BO,BSE
MSPL.BO,BSE
MSTCLTD.BO,BSE
MSUMI.BO,BSE
MTARTECH.BO,BSE
MTEDUCARE.BO,BSE
MTNL.BO,BSE
MUFIN.BO,BSE
MUFTI.BO,BSE
MUKANDLTD.BO,BSE
MUKKA.BO,BSE
MUKTAARTS.BO,BSE
MUNJALAU.BO,BSE
MUNJALSHOW.BO,BSE
MURUDCERA.BO,BSE
MUTHOOTCAP.BO,BSE
MUTHOOTFIN.BO,BSE
MUTHOOTMF.BO,BSE
MVGJL.BO,BSE
MWL.BO,BSE
NACLIND.BO,BSE
NAGAFERT.BO,BSE
NAGREEKCAP.BO,BSE
NAGREEKEXP.BO,BSE
NAHARCAP.BO,BSE
NAHARINDUS.BO,BSE
NAHARPOLY.BO,BSE
NAHARSPING.BO,BSE
NAM-INDIA.BO,BSE
NARMADA.BO,BSE
NATCAPSUQ.BO,BSE
NATCOPHARM.BO,BSE
NATHBIOGEN.BO,BSE
NATIONALUM.BO,BSE
NAUKRI.BO,BSE
NAVA.BO,BSE
NAVINFLUOR.BO,BSE
NAVKARCORP.BO,BSE
NAVKARURB.BO,BSE
NAVNETEDUL.BO,BSE
NAZARA.BO,BSE
NBCC.BO,BSE
NBIFIN.BO,BSE
NCC.BO,BSE
NCLIND.BO,BSE
NDGL.BO,BSE
NDL.BO,BSE
NDLVENTURE.BO,BSE
NDRAUTO.BO,BSE
NDTV.BO,BSE
NECCLTD.BO,BSE
NECLIFE.BO,BSE
NELCAST.BO,BSE
NELCO.BO,BSE
NEOGEN.BO,BSE
NEPHROPLUS.BO,BSE
NESCO.BO,BSE
NESTLEIND.BO,BSE
NETWEB.BO,BSE
NETWORK18.BO,BSE
NEULANDLAB.BO,BSE
NEWGEN.BO,BSE
NEXTMEDIA.BO,BSE
NFL.BO,BSE
NGIL.BO,BSE
NGLFINE.BO,BSE
NH.BO,BSE
NHPC.BO,BSE
NIACL.BO,BSE
NIBE.BO,BSE
NIBL.BO,BSE
NIITLTD.BO,BSE
NIITMTS.BO,BSE
NILAINFRA.BO,BSE
NILASPACES.BO,BSE
NILKAMAL.BO,BSE
NINSYS.BO,BSE
NIPPOBATRY.BO,BSE
NIRAJ.BO,BSE
NIRAJISPAT.BO,BSE
NITCO.BO,BSE
NITINSPIN.BO,BSE
NITIRAJ.BO,BSE
NIVABUPA.BO,BSE
NKIND.BO,BSE
NLCINDIA.BO,BSE
NMDC.BO,BSE
NOCIL.BO,BSE
NOIDATOLL.BO,BSE
NORBTEAEXP.BO,BSE
NORTHARC.BO,BSE
NOVAAGRI.BO,BSE
NPST.BO,BSE
NRAIL.BO,BSE
NRBBEARING.BO,BSE
NRL.BO,BSE
NSIL.BO,BSE
NSLNISP.BO,BSE
NTPC.BO,BSE
NTPCGREEN.BO,BSE
NUCLEUS.BO,BSE
NURECA.BO,BSE
NUVAMA.BO,BSE
NUVOCO.BO,BSE
NYKAA.BO,BSE
OAL.BO,BSE
OBCL.BO,BSE
OBEROIRLTY.BO,BSE
OCCLLTD.BO,BSE
ODIGMA.BO,BSE
OFSS.BO,BSE
OIL.BO,BSE
OILCOUNTUB.BO,BSE
OLAELEC.BO,BSE
OLECTRA.BO,BSE
OMAXAUTO.BO,BSE
OMAXE.BO,BSE
OMFREIGHT.BO,BSE
OMINFRAL.BO,BSE
OMKARCHEM.BO,BSE
ONELIFECAP.BO,BSE
ONEPOINT.BO,BSE
ONESOURCE.BO,BSE
ONGC.BO,BSE
ONMOBILE.BO,BSE
ONWARDTEC.BO,BSE
OPTIEMUS.BO,BSE
ORBTEXP.BO,BSE
ORCHASP.BO,BSE
ORCHPHARMA.BO,BSE
ORICONENT.BO,BSE
ORIENTALTL.BO,BSE
ORIENTBELL.BO,BSE
ORIENTCEM.BO,BSE
ORIENTCER.BO,BSE
ORIENTELEC.BO,BSE
ORIENTHOT.BO,BSE
ORIENTLTD.BO,BSE
ORIENTPPR.BO,BSE
ORIENTTECH.BO,BSE
ORISSAMINE.BO,BSE
ORKLAINDIA.BO,BSE
ORTINGLOBE.BO,BSE
OSIAHYPER.BO,BSE
OSWALAGRO.BO,BSE
OSWALGREEN.BO,BSE
OSWALPUMPS.BO,BSE
OSWALSEEDS.BO,BSE
PACEDIGITK.BO,BSE
PAGEIND.BO,BSE
PAISALO.BO,BSE
PAKKA.BO,BSE
PALASHSECU.BO,BSE
PALREDTEC.BO,BSE
PANACEABIO.BO,BSE
PANACHE.BO,BSE
PANAMAPET.BO,BSE
PANSARI.BO,BSE
PAR.BO,BSE
PARACABLES.BO,BSE
PARADEEP.BO,BSE
PARAGMILK.BO,BSE
PARAS.BO,BSE
PARASPETRO.BO,BSE
PARKHOSPS.BO,BSE
PARKHOTELS.BO,BSE
PARSVNATH.BO,BSE
PASHUPATI.BO,BSE
PASUPTAC.BO,BSE
PATANJALI.BO,BSE
PATELENG.BO,BSE
PATELRMART.BO,BSE
PATINTLOG.BO,BSE
PAUSHAKLTD.BO,BSE
PAVNAIND.BO,BSE
PAYTM.BO,BSE
PCBL.BO,BSE
PCJEWELLER.BO,BSE
PDMJEPAPER.BO,BSE
PDSL.BO,BSE
PEARLPOLY.BO,BSE
PENIND.BO,BSE
PENINLAND.BO,BSE
PERSISTENT.BO,BSE
PETRONET.BO,BSE
PFC.BO,BSE
PFIZER.BO,BSE
PFOCUS.BO,BSE
PFS.BO,BSE
PGEL.BO,BSE
PGHH.BO,BSE
PGHL.BO,BSE
PGIL.BO,BSE
PHOENIXLTD.BO,BSE
PICCADIL.BO,BSE
PIDILITIND.BO,BSE
PIGL.BO,BSE
PIIND.BO,BSE
PILANIINVS.BO,BSE
PILITA.BO,BSE
PINELABS.BO,BSE
PIONEEREMB.BO,BSE
PIRAMALFIN.BO,BSE
PITTIENG.BO,BSE
PIXTRANS.BO,BSE
PKTEA.BO,BSE
PLASTIBLEN.BO,BSE
PLATIND.BO,BSE
PLAZACABLE.BO,BSE
PNB.BO,BSE
PNBGILTS.BO,BSE
PNBHOUSING.BO,BSE
PNC.BO,BSE
PNCINFRA.BO,BSE
PNGJL.BO,BSE
POCL.BO,BSE
PODDARMENT.BO,BSE
POKARNA.BO,BSE
POLICYBZR.BO,BSE
POLYCAB.BO,BSE
POLYMED.BO,BSE
POLYPLEX.BO,BSE
PONNIERODE.BO,BSE
POONAWALLA.BO,BSE
POWERGRID.BO,BSE
POWERINDIA.BO,BSE
POWERMECH.BO,BSE
PPAP.BO,BSE
PPL.BO,BSE
PPLPHARMA.BO,BSE
PRABHA.BO,BSE
PRAENG.BO,BSE
PRAJIND.BO,BSE
PRAKASH.BO,BSE
PRAKASHSTL.BO,BSE
PRAXIS.BO,BSE
PRECAM.BO,BSE
PRECOT.BO,BSE
PRECWIRE.BO,BSE
PREMEXPLN.BO,BSE
PREMIER.BO,BSE
PREMIERENE.BO,BSE
PREMIERPOL.BO,BSE
PRESTIGE.BO,BSE
PRICOLLTD.BO,BSE
PRIMESECU.BO,BSE
PRIMO.BO,BSE
PRINCEPIPE.BO,BSE
PRITI.BO,BSE
PRITIKAUTO.BO,BSE
PRIVISCL.BO,BSE
PROSTARM.BO,BSE
PROTEAN.BO,BSE
PROZONER.BO,BSE
PRSMJOHNSN.BO,BSE
PRUDENT.BO,BSE
PRUDMOULI.BO,BSE
PSB.BO,BSE
PSPPROJECT.BO,BSE
PTC.BO,BSE
PTCIL.BO,BSE
PTL.BO,BSE
PUNJABCHEM.BO,BSE
PURVA.BO,BSE
PVP.BO,BSE
PVRINOX.BO,BSE
PVSL.BO,BSE
PWL.BO,BSE
PYRAMID.BO,BSE
QPOWER.BO,BSE
QUADFUTURE.BO,BSE
QUESS.BO,BSE
QUICKHEAL.BO,BSE
RACE.BO,BSE
RACLGEAR.BO,BSE
RADAAN.BO,BSE
RADHIKAJWE.BO,BSE
RADIANTCMS.BO,BSE
RADICO.BO,BSE
RADIOCITY.BO,BSE
RAILTEL.BO,BSE
RAIN.BO,BSE
RAINBOW.BO,BSE
RAJESHEXPO.BO,BSE
RAJMET.BO,BSE
RAJOOENG.BO,BSE
RAJRATAN.BO,BSE
RAJRILTD.BO,BSE
RAJSREESUG.BO,BSE
RAJTV.BO,BSE
RALLIS.BO,BSE
RAMANEWS.BO,BSE
RAMAPHO.BO,BSE
RAMASTEEL.BO,BSE
RAMCOCEM.BO,BSE
RAMCOIND.BO,BSE
RAMCOSYS.BO,BSE
RAMKY.BO,BSE
RAMRAT.BO,BSE
RANASUG.BO,BSE
RANEHOLDIN.BO,BSE
RATEGAIN.BO,BSE
RATNAMANI.BO,BSE
RATNAVEER.BO,BSE
RAYMOND.BO,BSE
RAYMONDLSL.BO,BSE
RAYMONDREL.BO,BSE
RBA.BO,BSE
RBLBANK.BO,BSE
RBZJEWEL.BO,BSE
RCF.BO,BSE
RCOM.BO,BSE
RECLTD.BO,BSE
REDINGTON.BO,BSE
REDTAPE.BO,BSE
REFEX.BO,BSE
REGAAL.BO,BSE
REGENCERAM.BO,BSE
RELAXO.BO,BSE
RELCHEMQ.BO,BSE
RELIABLE.BO,BSE
RELIANCE.BO,BSE
RELIGARE.BO,BSE
RELTD.BO,BSE
REMSONSIND.BO,BSE
RENUKA.BO,BSE
REPCOHOME.BO,BSE
REPL.BO,BSE
REPRO.BO,BSE
RESPONIND.BO,BSE
RETAIL.BO,BSE
RGL.BO,BSE
RHETAN.BO,BSE
RHFL.BO,BSE
RHIM.BO,BSE
RHL.BO,BSE
RICOAUTO.BO,BSE
RIIL.BO,BSE
RISHABH.BO,BSE
RITCO.BO,BSE
RITES.BO,BSE
RKDL.BO,BSE
RKEC.BO,BSE
RKFORGE.BO,BSE
RKSWAMY.BO,BSE
RMDRIP.BO,BSE
RML.BO,BSE
RNBDENIMS.BO,BSE
ROHLTD.BO,BSE
ROLEXRINGS.BO,BSE
ROLLT.BO,BSE
ROML.BO,BSE
ROSSARI.BO,BSE
ROSSELLIND.BO,BSE
ROSSTECH.BO,BSE
ROTO.BO,BSE
ROUTE.BO,BSE
RPEL.BO,BSE
RPGLIFE.BO,BSE
RPOWER.BO,BSE
RPPINFRA.BO,BSE
RPPL.BO,BSE
RPSGVENT.BO,BSE
RPTECH.BO,BSE
RRKABEL.BO,BSE
RSSOFTWARE.BO,BSE
RSWM.BO,BSE
RSYSTEMS.BO,BSE
RTNINDIA.BO,BSE
RTNPOWER.BO,BSE
RUBFILA.BO,BSE
RUBICON.BO,BSE
RUBYMILLS.BO,BSE
RUCHINFRA.BO,BSE
RUCHIRA.BO,BSE
RUDRA.BO,BSE
RUPA.BO,BSE
RUSHIL.BO,BSE
RUSTOMJEE.BO,BSE
RVHL.BO,BSE
RVNL.BO,BSE
RVTH.BO,BSE
SAATVIKGL.BO,BSE
SABEVENTS.BO,BSE
SABTNL.BO,BSE
SADBHAV.BO,BSE
SADBHIN.BO,BSE
SADHNANIQ.BO,BSE
SAFARI.BO,BSE
SAGARDEEP.BO,BSE
SAGCEM.BO,BSE
SAGILITY.BO,BSE
SAHYADRI.BO,BSE
SAIL.BO,BSE
SAILIFE.BO,BSE
SAKAR.BO,BSE
SAKHTISUG.BO,BSE
SAKSOFT.BO,BSE
SAKUMA.BO,BSE
SALASAR.BO,BSE
SALONA.BO,BSE
SALSTEEL.BO,BSE
SALZERELEC.BO,BSE
SAMBHAAV.BO,BSE
SAMBHV.BO,BSE
SAMHI.BO,BSE
SAMMAANCAP.BO,BSE
SAMPANN.BO,BSE
SANATHAN.BO,BSE
SANCO.BO,BSE
SANDESH.BO,BSE
SANDHAR.BO,BSE
SANDUMA.BO,BSE
SANGAMIND.BO,BSE
SANGHIIND.BO,BSE
SANGHVIMOV.BO,BSE
SANGINITA.BO,BSE
SANOFI.BO,BSE
SANOFICONR.BO,BSE
SANSERA.BO,BSE
SANSTAR.BO,BSE
SANWARIA.BO,BSE
SAPPHIRE.BO,BSE
SARDAEN.BO,BSE
SAREGAMA.BO,BSE
SARLAPOLY.BO,BSE
SARVESHWAR.BO,BSE
SASKEN.BO,BSE
SASTASUNDR.BO,BSE
SATIA.BO,BSE
SATIN.BO,BSE
SAURASHCEM.BO,BSE
SBC.BO,BSE
SBCL.BO,BSE
SBFC.BO,BSE
SBGLP.BO,BSE
SBICARD.BO,BSE
SBILIFE.BO,BSE
SBIN.BO,BSE
SCHAEFFLER.BO,BSE
SCHAND.BO,BSE
SCHNEIDER.BO,BSE
SCI.BO,BSE
SCILAL.BO,BSE
